"objectid","line","long","lat","aline","num"
789,"A-C-G",-73.9859409994708,40.6890850006175,"Yes",3
790,"A-C-G",-73.9842160001639,40.6883960012756,"Yes",3
791,"C",-73.9727599995149,40.6857890007903,"No",1
792,"C",-73.9728999998565,40.6855590012092,"No",1
793,"C",-73.9730209998982,40.6859690011314,"No",1
794,"C",-73.9735259997554,40.6857000007917,"No",1
795,"C",-73.9733080002753,40.6860770009335,"No",1
796,"C",-73.9742779997117,40.6860410004805,"No",1
797,"C",-73.9743470003205,40.686409000897,"No",1
798,"C",-73.974516999468,40.6861190012211,"No",1
799,"C",-73.9746059994119,40.6865530009494,"No",1
800,"C",-73.9667969998391,40.6836530007004,"No",1
801,"C",-73.9670690002197,40.6836950004926,"No",1
802,"A-C",-73.9495149998259,40.6805470011543,"Yes",2
803,"A-C",-73.9497529996445,40.6805720009544,"Yes",2
804,"A-C",-73.9402469996352,40.6800100008055,"Yes",2
805,"A-C",-73.9404830002458,40.6800570012064,"Yes",2
806,"A-C",-73.930044000118,40.6790950011565,"Yes",2
807,"A-C",-73.9297250004063,40.6794870007326,"Yes",2
808,"A-C",-73.9215519996292,40.6787020007748,"Yes",2
809,"A-C",-73.9214420004858,40.6789840011895,"Yes",2
810,"A-C",-73.9218700005683,40.6791640011465,"Yes",2
811,"A-C",-73.9137319997852,40.6785940013062,"Yes",2
812,"A-C",-73.9136510005098,40.6783170006825,"Yes",2
813,"A-C-J-L",-73.9039220005194,40.6783340008475,"Yes",4
814,"A-C",-73.8966449997588,40.6742420010369,"Yes",2
815,"A-C",-73.8963120003867,40.6742680009699,"Yes",2
816,"A-C",-73.8967759999472,40.6744300013149,"Yes",2
817,"F",-73.7831789994928,40.7129400009383,"No",1
818,"F",-73.7832740004325,40.7126690010415,"No",1
819,"F",-73.7833629997439,40.7128920005855,"No",1
820,"F",-73.7834270000399,40.7125480006371,"No",1
821,"F",-73.792853000084,40.7105630008034,"No",1
822,"F",-73.7927609995956,40.7109680004828,"No",1
823,"F",-73.7930219994757,40.7104950008499,"No",1
824,"F",-73.793248000463,40.7108300008175,"No",1
825,"F",-73.8027969999966,40.7074730009183,"No",1
826,"F",-73.8029989994872,40.707873000981,"No",1
827,"F",-73.802611000412,40.7075630009215,"No",1
828,"F",-73.8094810005763,40.7055910010802,"No",1
829,"F",-73.8094889998654,40.7059450007912,"No",1
830,"F",-73.8097170003219,40.7055380009044,"No",1
831,"F",-73.8201109999204,40.70806800123,"No",1
832,"F",-73.8197730003768,40.7093160004519,"No",1
833,"F",-73.8196010004648,40.7096810006708,"No",1
834,"E-F",-73.8311659999207,40.7140010008164,"No",2
835,"E-F",-73.8300109999448,40.713663001265,"No",2
836,"E-F",-73.8299169999293,40.7140730006859,"No",2
837,"E-F",-73.8313030001482,40.713967001106,"No",2
838,"E-F",-73.8367430002511,40.7178950007347,"No",2
839,"E-F",-73.8379159999283,40.7190610005121,"No",2
840,"E-F",-73.8382569999959,40.7185740008389,"No",2
841,"E-F-M-R",-73.8440389997779,40.7211000005862,"No",4
842,"E-F-M-R",-73.8433889995827,40.7214900012679,"No",4
843,"M-R",-73.853534000116,40.7265980010494,"No",2
844,"M-R",-73.853226000456,40.7270730007686,"No",2
845,"M-R",-73.8626989996116,40.7299530008567,"No",2
846,"M-R",-73.8608139994333,40.7292650005829,"No",2
847,"M-R",-73.8703340001458,40.7330410007627,"No",2
848,"M-R",-73.8709829998929,40.7333540010505,"No",2
849,"M-R",-73.8695879997732,40.7335550009951,"No",2
850,"M-R",-73.8768860001618,40.7358880006423,"No",2
851,"M-R",-73.8764240001687,40.7362770010036,"No",2
852,"M-R",-73.8771669998173,40.7360750004623,"No",2
853,"M-R",-73.8771909999008,40.7373540012354,"No",2
854,"M-R",-73.8774239994231,40.737477000479,"No",2
855,"M-R",-73.8811350001922,40.7417290007359,"No",2
856,"M-R",-73.8810389997953,40.7420660013207,"No",2
857,"M-R",-73.8814569998886,40.7418610012711,"No",2
858,"M-R",-73.882707999506,40.7429370011896,"No",2
859,"M-R",-73.8830250001994,40.7427910009957,"No",2
860,"E-F-M-R-7",-73.8909579994128,40.746784000904,"No",5
861,"E-F-M-R-7",-73.8909549996329,40.7465970005625,"No",5
862,"M-R",-73.8974950000591,40.7491450006024,"No",2
863,"M-R",-73.8973820003291,40.7493300009347,"No",2
864,"M-R",-73.9071189998389,40.7530860012677,"No",2
865,"M-R",-73.9143030001132,40.7568680010791,"No",2
866,"M-R",-73.9198419996172,40.758143000485,"No",2
867,"M-R",-73.9194330000007,40.758279001238,"No",2
868,"M-R",-73.9287749994705,40.7522320006935,"No",2
869,"M-R",-73.9292630003846,40.7521980011354,"No",2
870,"E-M-R",-73.9384710005075,40.7487050006031,"No",3
871,"E-M-R",-73.9378959996062,40.749086000611,"No",3
872,"E-M-R",-73.9373640001587,40.7486970008738,"No",3
873,"E-M-R",-73.9370569999324,40.7488070005659,"No",3
874,"E-M-R",-73.9382440002517,40.7484660008922,"No",3
875,"E-G-M-7",-73.9442870001132,40.7473710012638,"No",4
876,"E-G-M-7",-73.9472400003059,40.7479540009766,"No",4
877,"E-G-M-7",-73.9471629998113,40.7481950006204,"No",4
878,"E-M-6",-73.9705669999403,40.7583290013456,"No",3
879,"E-M-6",-73.9709579999536,40.7581200006317,"No",3
880,"E-M",-73.9761460004439,40.7604220012761,"No",2
881,"E-M",-73.9755619999271,40.760373001281,"No",2
882,"E-M",-73.9756380001988,40.760267000965,"No",2
883,"A-C",-73.8963639995018,40.6745670009839,"Yes",2
884,"A-C",-73.8901639995812,40.6724790009952,"Yes",2
885,"A-C",-73.8902569997991,40.6728500005148,"Yes",2
886,"A-C",-73.8903810000268,40.6725450005473,"Yes",2
887,"A-C",-73.8905839998016,40.6727710008358,"Yes",2
888,"A-C",-73.8806669997862,40.6739700008989,"Yes",2
889,"A-C",-73.8807489997768,40.6743030012152,"Yes",2
890,"A-C",-73.8809269997283,40.6742340007452,"Yes",2
891,"A-C",-73.8808689995122,40.6739890013015,"Yes",2
892,"A-C",-73.8718749996908,40.6755540005586,"Yes",2
893,"A-C",-73.871801000173,40.6753010010606,"Yes",2
894,"A-C",-73.8717420004913,40.6755330009305,"Yes",2
895,"A-C",-73.8721149995724,40.6752740009395,"Yes",2
896,"A-C",-73.8721089996387,40.6754780007234,"Yes",2
897,"A",-73.8654910002463,40.6767350006813,"Yes",1
898,"A",-73.8580239994801,40.6793710012738,"Yes",1
899,"A",-73.8580489996094,40.6794980012147,"Yes",1
900,"A",-73.8504009997398,40.6798280006536,"Yes",1
901,"A",-73.8504129998988,40.6799730010783,"Yes",1
902,"A",-73.8451309995,40.6801580011223,"Yes",1
903,"A",-73.8451589996667,40.6803050011707,"Yes",1
904,"A",-73.8367420002312,40.6819940013497,"Yes",1
905,"A",-73.8368359997765,40.6821200006567,"Yes",1
906,"A",-73.8308979996814,40.6847320007964,"Yes",1
907,"A",-73.8309429998229,40.6848740007655,"Yes",1
908,"A",-73.8243140005856,40.6861030009764,"Yes",1
909,"A",-73.8243779998101,40.6862340011989,"Yes",1
910,"A",-73.8334800002527,40.667018001252,"Yes",1
911,"A",-73.8305179994171,40.6604650004657,"Yes",1
912,"A",-73.8304529998002,40.6604860011155,"Yes",1
913,"A",-73.8303689998006,40.6603720004511,"Yes",1
914,"A-H",-73.8159669997796,40.6080070011631,"Yes",2
915,"H",-73.8139070005154,40.5880800009258,"No",1
916,"H",-73.8137549996138,40.5879290013033,"No",1
917,"H",-73.8141170005786,40.5879990008926,"No",1
918,"H",-73.8140370004058,40.5878140007953,"No",1
919,"H",-73.8203449994862,40.5855400011073,"No",1
920,"H",-73.8202489995547,40.5853420010238,"No",1
921,"H",-73.8205949998982,40.5852080005984,"No",1
922,"H",-73.8273879997361,40.5831870005349,"No",1
923,"H",-73.8274740003527,40.5833690007275,"No",1
924,"H",-73.8271629994254,40.5832480006761,"No",1
925,"H",-73.8272320003987,40.5834350013082,"No",1
926,"H",-73.8374179997085,40.5805100006134,"No",1
927,"A",-73.7977889999618,40.5907440004643,"Yes",1
928,"A",-73.7966090001696,40.590901001105,"Yes",1
929,"A",-73.7964599999472,40.5911230004698,"Yes",1
930,"A",-73.7961760004175,40.5909510009879,"Yes",1
931,"A",-73.7895779999505,40.5922690005923,"Yes",1
932,"A",-73.7891609997925,40.5924900005505,"Yes",1
933,"A",-73.7891530002005,40.5922920008291,"Yes",1
934,"A",-73.7894099998168,40.5924780010799,"Yes",1
935,"A",-73.7757429997311,40.5931060007661,"Yes",1
936,"A",-73.7761089997547,40.5928600009974,"Yes",1
937,"A",-73.7759850000015,40.5930790004491,"Yes",1
938,"A",-73.7757150002109,40.5928970007126,"Yes",1
939,"A",-73.7680319996013,40.5956170010422,"Yes",1
940,"A",-73.7682060005852,40.5952970008924,"Yes",1
941,"A",-73.7683129995974,40.5954450010619,"Yes",1
942,"A",-73.7679189995819,40.5954690011009,"Yes",1
943,"A",-73.7619590004273,40.5997080012844,"Yes",1
944,"A",-73.7618069999923,40.5994270006066,"Yes",1
945,"A",-73.761596000433,40.5996700012837,"Yes",1
946,"A",-73.7541780002201,40.604657001321,"Yes",1
947,"D",-73.8792670001176,40.874902001215,"No",1
948,"D",-73.8796099998134,40.8750870011173,"No",1
949,"B-D",-73.8874590002516,40.8721350008619,"No",2
950,"B-D",-73.8877880002506,40.8721980006757,"No",2
951,"B-D",-73.887893999604,40.872468000919,"No",2
952,"B-D",-73.8931950002813,40.868114000639,"No",2
953,"B-D",-73.8927390005332,40.8676880009255,"No",2
954,"B-D",-73.8980980005004,40.8614010011709,"No",2
955,"B-D",-73.8974239997791,40.8611470004982,"No",2
956,"B-D",-73.8980189999248,40.8615920010411,"No",2
957,"B-D",-73.8973549996354,40.8613220007944,"No",2
958,"B-D",-73.9011400004506,40.8560380008167,"No",2
959,"B-D",-73.9004839996274,40.8558640012986,"No",2
960,"B-D",-73.9011150003409,40.8562370005725,"No",2
961,"B-D",-73.9004490000354,40.8560390005021,"No",2
962,"B-D",-73.9060839999465,40.8498640007812,"No",2
963,"B-D",-73.9058410001764,40.8501240008162,"No",2
964,"B-D",-73.9052260003954,40.8499680011087,"No",2
965,"B-D",-73.911212000232,40.8449330004511,"No",2
966,"B-D",-73.9108849996507,40.8449390013105,"No",2
967,"B-D",-73.9127429998338,40.8397510012533,"No",2
968,"B-D",-73.9133329994942,40.8400970006303,"No",2
969,"B-D",-73.9181550002577,40.8344660012661,"No",2
970,"B-D",-73.9175620004401,40.8342860005096,"No",2
971,"B-D",-73.9178380000461,40.8347880007017,"No",2
972,"B-D",-73.9172450005263,40.8346090005771,"No",2
973,"B-D-4",-73.9257150003287,40.8278400009108,"No",3
974,"B-D-4",-73.9260039994422,40.8274880011475,"No",3
975,"B-D-4",-73.9262500003352,40.8274710006932,"No",3
976,"B-D-4",-73.9262019998165,40.8275450006172,"No",3
977,"B-D-4",-73.9255879995466,40.8280110005496,"No",3
978,"B-D",-73.9366870001823,40.8303130010423,"No",2
979,"F",-73.9423739999176,40.7543220009937,"No",1
980,"F",-73.9424909997576,40.7541310009898,"No",1
981,"F",-73.9425210001696,40.7541950004899,"No",1
982,"F",-73.9421320000231,40.754069000589,"No",1
983,"F",-73.9419350003622,40.7542550008482,"No",1
984,"F",-73.9535049998259,40.7590160010309,"No",1
985,"F",-73.9665139998297,40.7648840005284,"No",1
986,"F",-73.9664309995129,40.7648740005902,"No",1
987,"F",-73.9664110002741,40.764881000683,"No",1
988,"F",-73.9665520004654,40.7647210005155,"No",1
989,"F",-73.96642199997,40.7648660005908,"No",1
990,"F",-73.9773579996402,40.7638740008207,"No",1
991,"F",-73.9774299999223,40.7642270008706,"No",1
992,"F",-73.9772640003327,40.7639980006435,"No",1
993,"F",-73.9771190002512,40.7646520008748,"No",1
994,"F",-73.9768299995173,40.7645640007879,"No",1
995,"F",-73.9779740003793,40.7634820010846,"No",1
996,"F",-73.9776740005326,40.7633920009755,"No",1
997,"F",-73.9777180000521,40.7638310007948,"No",1
998,"B-D-F-M",-73.9810010003582,40.7594340006198,"No",4
999,"B-D-F-M",-73.980706000418,40.7598960005663,"No",4
1000,"B-D-F-M",-73.9802179997737,40.7605020006616,"No",4
1001,"B-D-F-M",-73.9801170002853,40.759953000517,"No",4
1002,"B-D-F-M",-73.9804990004317,40.7601250009735,"No",4
1003,"B-D-F-M",-73.9805939998758,40.7593010011649,"No",4
1004,"B-D-F-M",-73.9810349994136,40.7594140006082,"No",4
1005,"B-D-F-M-7",-73.9807880002575,40.7589960011898,"No",5
1006,"B-D-F-M-7",-73.9846269997551,40.7548490005406,"No",5
1007,"B-D-F-M-7",-73.9838939996897,40.7546090012537,"No",5
1008,"B-D-F-M-N-Q-R",-73.9881589996521,40.7496150006241,"No",7
1009,"B-D-F-M-N-Q-R",-73.9882539995431,40.7498450004866,"No",7
1010,"B-D-F-M-N-Q-R",-73.9881419994332,40.7500880004551,"No",7
1011,"F-M",-73.9924890002559,40.7426590005336,"No",2
1012,"F-M",-73.9926169994425,40.7427150005285,"No",2
1013,"F-M",-73.9925059997654,40.7428800013423,"No",2
1014,"F-M",-73.992383000177,40.7428250011187,"No",2
1015,"F-L-M-1-2-3",-73.997220000373,40.7374230009293,"No",6
1016,"F-L-M-1-2-3",-73.9971109998755,40.7375720007302,"No",6
1017,"F-L-M-1-2-3",-73.996970000517,40.7375190013365,"No",6
1018,"F-L-M-1-2-3",-73.9970790000593,40.7373700007674,"No",6
1019,"B-D-F-M-6",-73.9965830004454,40.7252020005976,"No",5
1020,"B-D-F-M-6",-73.9963870003185,40.7254990005156,"No",5
1021,"B-D",-73.9934520001331,40.718155000811,"No",2
1022,"B-D",-73.9935769996969,40.718191001235,"No",2
1023,"B-D",-73.9938770001033,40.7182650007759,"No",2
1024,"F",-73.9889419999352,40.7228070004941,"No",1
1025,"F",-73.9888629997116,40.7232000012805,"No",1
1026,"F-J-M-Z",-73.988233000539,40.7187810010929,"No",4
1027,"F-J-M-Z",-73.9879609999345,40.7187780012888,"No",4
1028,"F",-73.9901260001268,40.712727000956,"No",1
1029,"F",-73.9866550000444,40.7013800008567,"No",1
1030,"F-G",-73.9903620001479,40.6865840004657,"No",2
1031,"F-G",-73.9902689995159,40.6867270005035,"No",2
1032,"F-G",-73.9956980000233,40.6792990004734,"No",2
1033,"F-G",-73.995287999911,40.6793440011293,"No",2
1034,"F-G-R",-73.9975049998024,40.6747250012467,"No",3
1035,"F",-73.9894419999042,40.6699530011756,"No",1
1036,"F",-73.9892479998267,40.670010001144,"No",1
1037,"F",-73.9790069998167,40.66583500063,"No",1
1038,"F",-73.9792780004925,40.6654940009741,"No",1
1039,"F",-73.9795090001934,40.6655930009487,"No",1
1040,"F",-73.9791810000615,40.6659930007487,"No",1
1041,"F",-73.9816239996573,40.6666490005668,"No",1
1042,"F",-73.981330999511,40.6670040006511,"No",1
1043,"F",-73.9818510004649,40.6667510011068,"No",1
1044,"F",-73.9817160004271,40.6671120010068,"No",1
1045,"F",-73.9799510004057,40.6594360007049,"No",1
1046,"F",-73.9797869995473,40.6601980007983,"No",1
1047,"F",-73.9760759998525,40.6518340007443,"No",1
1048,"F",-73.9755959995519,40.6516080006104,"No",1
1049,"F",-73.9759009996937,40.6526650012192,"No",1
1050,"F",-73.9795789997158,40.642571000537,"No",1
1051,"F",-73.9792600002316,40.6426920010214,"No",1
1052,"F",-73.9793419998455,40.6431470008306,"No",1
1053,"F",-73.9796600002126,40.6430060012385,"No",1
1054,"F",-73.9782890004988,40.635434000828,"No",1
1055,"F",-73.9779139994935,40.6353890007162,"No",1
1056,"L",-73.9047410002648,40.6888050005792,"No",1
1057,"L",-73.9051489996015,40.6823000010085,"No",1
1058,"L",-73.9026119998197,40.6753800010592,"No",1
1059,"L",-73.902767000548,40.6756090008432,"No",1
1060,"L",-73.9026719998268,40.6756070006199,"No",1
1061,"L",-73.9017650001837,40.6685270006498,"No",1
1062,"L",-73.9005219996686,40.6637420011791,"No",1
1063,"L",-73.8994090004798,40.6590410012851,"No",1
1064,"L",-73.8991909995593,40.6514620004733,"No",1
1065,"L",-73.8988620004094,40.6512780005631,"No",1
1066,"L",-73.9025239995026,40.6455600008344,"No",1
1067,"L",-73.9025239995026,40.6455600008344,"No",1
1068,"L",-73.9014140001845,40.6458060011384,"No",1
1069,"A-FS",-73.9558399998039,40.6810510007521,"Yes",2
1070,"FS",-73.9579320002094,40.6745160011942,"No",1
1071,"FS",-73.9575909996094,40.6752080010349,"No",1
1072,"FS-2-3-4-5",-73.9590929997677,40.6705880013044,"No",5
1073,"A",-73.9212340004681,40.8678920008085,"Yes",1
1074,"A",-73.9214310001439,40.8677990011164,"Yes",1
1075,"A",-73.9213299999884,40.8675120013128,"Yes",1
1076,"A",-73.9209490000103,40.8676530006765,"Yes",1
1077,"A",-73.927265999702,40.8657580008619,"Yes",1
1078,"A",-73.9271719994815,40.865744001093,"Yes",1
1079,"A",-73.9280589996062,40.8653620007643,"Yes",1
1080,"A",-73.9327019997458,40.8588990010426,"Yes",1
1081,"A",-73.9342259997364,40.8588860006623,"Yes",1
1082,"7",-74.0009235298982,40.7549749344313,"No",1
1083,"7",-74.0009815850291,40.7548982550221,"No",1
1084,"M-R",-73.9144069998737,40.7566240008812,"No",2
1085,"M-R",-73.9126419994551,40.7558130007202,"No",2
1086,"M-R",-73.9211079999378,40.7565830005621,"No",2
1087,"M-R",-73.9206220003267,40.7566730009065,"No",2
1088,"M-R",-73.9305849996971,40.7518680009112,"No",2
1089,"M-R",-73.9276619997342,40.7522380005705,"No",2
1090,"M-R",-73.9271410001657,40.7519300008203,"No",2
1091,"E-M-R",-73.9360940000511,40.749577001128,"No",3
1092,"E-M-R",-73.9361979999735,40.7498570009588,"No",3
1093,"E-G-M-7",-73.9446260005668,40.7477060009601,"No",4
1094,"E-M-6",-73.9710979996642,40.7577840007011,"No",3
1095,"E-M-6",-73.9711410003473,40.7578040008915,"No",3
1096,"E-M",-73.9738579995406,40.7597210012987,"No",2
1097,"E-M",-73.9740679995088,40.7595560006491,"No",2
1098,"B-D-E",-73.9826660004725,40.7631410008857,"No",3
1099,"B-D-E",-73.982494999978,40.7633880004548,"No",3
1100,"E-J-Z",-73.8018589998167,40.7022340008363,"No",3
1101,"E-J-Z",-73.8017470004936,40.7018740012463,"No",3
1102,"E-J-Z",-73.8024779999742,40.7016400004984,"No",3
1103,"G",-73.9543789999108,40.7322580008991,"No",1
1104,"G",-73.9547840005163,40.7322160006388,"No",1
1105,"G",-73.9519740000514,40.7254460005605,"No",1
1106,"G",-73.9516030004786,40.7255730007167,"No",1
1107,"G-L",-73.951768000588,40.7137470012676,"No",2
1108,"G-L",-73.9514549998219,40.7137440006783,"No",2
1109,"G",-73.9498950000837,40.6999850007492,"No",1
1110,"G",-73.9489599997087,40.6955000007568,"No",1
1111,"G",-73.9549979997006,40.6895430012188,"No",1
1112,"G",-73.9549569999718,40.6893670005447,"No",1
1113,"G",-73.955352999428,40.689500001301,"No",1
1114,"G",-73.9553179998157,40.689330000502,"No",1
1115,"1",-73.9005979996873,40.8848680011712,"No",1
1116,"1",-73.9048209998752,40.8786940005464,"No",1
1117,"1",-73.904537999629,40.8790910006922,"No",1
1118,"1",-73.9097949994377,40.8743080007227,"No",1
1119,"1",-73.9152159995194,40.8693150004609,"No",1
1120,"1",-73.9189509998838,40.8642300011123,"No",1
1121,"A-C-1",-73.9402090003601,40.8408590005471,"Yes",3
1122,"A-C-1",-73.9400830003653,40.8410240009872,"Yes",3
1123,"1",-73.9446199998561,40.8338600011171,"No",1
1124,"1",-73.9447529997313,40.8338320009982,"No",1
1125,"1",-73.9503919997416,40.8261990007182,"No",1
1126,"1",-73.9501619996868,40.8265130006624,"No",1
1127,"1",-73.9538559995191,40.8214540010955,"No",1
1128,"1",-73.9539059996639,40.8213910007699,"No",1
1129,"1",-73.9640129996469,40.8075350005638,"No",1
1130,"1",-73.9666469998961,40.8039260007514,"No",1
1131,"1",-73.9664220001607,40.8042570010589,"No",1
1132,"1-2-3",-73.9720419994902,40.7943290013072,"No",3
1133,"1",-73.976288000434,40.7880730012744,"No",1
1134,"1",-73.9760829995683,40.7882720011244,"No",1
1135,"1",-73.9799100000853,40.7836200007113,"No",1
1136,"1",-73.9796620001995,40.7839850006954,"No",1
1137,"1-2-3",-73.9819229994949,40.77858500064,"No",3
1138,"1",-73.9820060003057,40.7735360013263,"No",1
1139,"1",-73.9820039996732,40.7734570007971,"No",1
1140,"1",-73.9820149999733,40.77368200126,"No",1
1141,"A-B-C-D-1",-73.9821059996201,40.7687770007141,"Yes",5
1142,"A-B-C-D-1",-73.9824000005264,40.7692270005737,"Yes",5
1143,"A-B-C-D-1",-73.9823919998203,40.7693650006032,"Yes",5
1144,"1",-73.9843700002279,40.7614320009168,"No",1
1145,"1",-73.9841540002932,40.761561001094,"No",1
1146,"A-C-E-N-Q-R-S-1-2-3-7",-73.988067000111,40.7546910012627,"Yes",11
1147,"A-C-E-N-Q-R-S-1-2-3-7",-73.9878269994692,40.7545680013356,"Yes",11
1148,"A-C-E-N-Q-R-S-1-2-3-7",-73.9876789998825,40.7555540011035,"Yes",11
1149,"A-C-E-N-Q-R-S-1-2-3-7",-73.9863110000063,40.7555750013308,"Yes",11
1150,"1-2-3",-73.9911300003529,40.7496560012186,"No",3
1151,"1-2-3",-73.9908199997523,40.7500770013005,"No",3
1152,"1-2-3",-73.9906499994932,40.7502830008749,"No",3
1153,"1-2-3",-73.990853999749,40.7503130004993,"No",3
1154,"1-2-3",-73.9912540004569,40.7504760006249,"No",3
1155,"1-2-3",-73.9908990004618,40.7509820006943,"No",3
1156,"1-2-3",-73.9907910002965,40.7511870012682,"No",3
1157,"1",-73.9936109995394,40.7472640006345,"No",1
1158,"1",-73.9935100000972,40.7473920010598,"No",1
1159,"1",-73.9939550005025,40.7467870011764,"No",1
1160,"1",-73.9935550004781,40.7465940009677,"No",1
1161,"1",-73.9959009995018,40.7440170008212,"No",1
1162,"1",-73.9958110005541,40.7443130013452,"No",1
1163,"1",-73.9981050003711,40.7410810012773,"No",1
1164,"1",-73.9980349994081,40.741206001296,"No",1
1165,"1",-73.9975570004518,40.7417830010502,"No",1
1166,"1",-73.9971969998904,40.7416170005892,"No",1
1167,"F-L-M-1-2-3",-73.9996559995457,40.7383580012026,"No",6
1168,"F-L-M-1-2-3",-74.000329000033,40.7380130006238,"No",6
1169,"F-L-M-1-2-3",-74.0008150001139,40.7373880009546,"No",6
1170,"F-L-M-1-2-3",-74.0004000002312,40.737197000982,"No",6
1171,"1",-74.003146999488,40.7335150009824,"No",1
1172,"1",-74.0030760005198,40.7334670013185,"No",1
1173,"1",-74.0031229997271,40.7336340010735,"No",1
1174,"1",-74.0030059994627,40.7336520008403,"No",1
1175,"1",-74.0053050004902,40.7277390013457,"No",1
1176,"1",-74.0052579997304,40.7279890009431,"No",1
1177,"1",-74.0056810001604,40.7278400006817,"No",1
1178,"1",-74.0056500002372,40.7279830011965,"No",1
1179,"1",-74.0055399996141,40.7285610007598,"No",1
1180,"1",-74.0055169995535,40.7286860005719,"No",1
1181,"1",-74.0066200004337,40.7229320005104,"No",1
1182,"1",-74.0065179999104,40.7228780009819,"No",1
1183,"1",-74.0066200005014,40.7199180013494,"No",1
1184,"1",-74.0071209999021,40.7189650006625,"No",1
1185,"1",-74.0070580000482,40.7192510010612,"No",1
1186,"1",-74.0069249999286,40.7198880009366,"No",1
1187,"1",-74.0143189994744,40.7064930006088,"No",1
1188,"1",-74.0141440001598,40.7065270012393,"No",1
1189,"1",-74.0141149996647,40.7065970006445,"No",1
1190,"1",-74.0138529998586,40.707564000577,"No",1
1191,"2-3",-74.0087780002321,40.7074310004689,"No",2
1192,"2-3",-74.009657999783,40.7063850005475,"No",2
1193,"2-3",-74.0094469995557,40.7062720011813,"No",2
1194,"2-3",-74.0088040002398,40.7067550008866,"No",2
1195,"2-3",-73.9852500001838,40.690931000484,"No",2
1196,"2-3",-73.9854480004813,40.6909720008399,"No",2
1197,"2-3",-73.9842480002609,40.6900250009567,"No",2
1198,"2-3-4-5",-73.9803560001201,40.6882430006032,"No",4
1199,"2-3-4-5",-73.9802429998544,40.6880850005804,"No",4
1200,"2-3",-73.9755340001887,40.680832000821,"No",2
1201,"2-3",-73.975240999969,40.6807090008367,"No",2
1202,"2-3",-73.975448000272,40.6809510007734,"No",2
1203,"3-4",-73.9342389996026,40.6688380012831,"No",2
1204,"3-4",-73.9342129997072,40.6691020005388,"No",2
1205,"2-5",-73.950346000267,40.656171000465,"No",2
1206,"2-5",-73.9496770001429,40.6506400006894,"No",2
1207,"2-5",-73.9497410002233,40.650717001317,"No",2
1208,"2-5",-73.9498189998649,40.6508940005891,"No",2
1209,"2-5",-73.9497139994777,40.6509690011613,"No",2
1210,"2-5",-73.9492129995067,40.6450160012606,"No",2
1211,"2-5",-73.9487010001727,40.6398830008327,"No",2
1212,"2-5",-73.9476649994573,40.6318450012644,"No",2
1213,"2-5",-73.9479290003195,40.6332700012897,"No",2
1214,"2-5",-73.9478360004305,40.6332970008311,"No",2
1215,"6",-73.8915190004157,40.8206140005882,"No",1
1216,"6",-73.8961330004732,40.8161370007958,"No",1
1217,"6",-73.895924000256,40.8163670010886,"No",1
1218,"6",-73.904145000311,40.8118870010974,"No",1
1219,"6",-73.903869000513,40.8120270013468,"No",1
1220,"6",-73.9077199996184,40.808030000732,"No",1
1221,"6",-73.9076179994711,40.8083400011929,"No",1
1222,"6",-73.9139330000075,40.8051710010522,"No",1
1223,"6",-73.9135240003719,40.8050470006478,"No",1
1224,"6",-73.9194480000981,40.8074670005182,"No",1
1225,"6",-73.9192189998807,40.8073550010736,"No",1
1226,"6",-73.9266549997893,40.8108310004545,"No",1
1227,"6",-73.9270500003353,40.8107120008286,"No",1
1228,"6",-73.9268830001171,40.8106380010781,"No",1
1229,"4",-73.8851380004054,40.8795030010512,"No",1
1230,"4",-73.8848800002356,40.8793430010691,"No",1
1231,"B -D-4",-73.9258420004083,40.8276850011299,"No",3
1232,"B -D-4",-73.9261000000882,40.8277590010717,"No",3
1233,"B -D-4",-73.9259999997283,40.8279420004568,"No",3
1234,"B -D-4",-73.9257450001387,40.8278540013232,"No",3
1235,"2-4-5",-73.9276590004169,40.8182590009951,"No",3
1236,"2-4-5",-73.9276090005209,40.8183730013265,"No",3
1237,"6",-73.9416469999721,40.7984040012591,"No",1
1238,"6",-73.9414060002924,40.7987420012852,"No",1
1239,"6",-73.9443190005615,40.7946820010467,"No",1
1240,"6",-73.9442350004084,40.7948110012004,"No",1
1241,"4-5-6",-73.9553019999494,40.7796610006468,"No",3
1242,"4-5-6",-73.9553040003153,40.7795770007823,"No",3
1243,"4-5-6",-73.9554429995883,40.7792840005905,"No",3
1244,"4-5-6",-73.9555449995103,40.7793300007153,"No",3
1245,"6",-73.9597339998335,40.7735260006353,"No",1
1246,"6",-73.9596589997284,40.7736310009602,"No",1
1247,"6",-73.9596590004096,40.7734930006856,"No",1
1248,"6",-73.9595779999403,40.7736030011512,"No",1
1249,"N-Q-R-4-5-6",-73.9676249998171,40.7626600006123,"No",6
1250,"N-Q-R-4-5-6",-73.968371000575,40.762414000932,"No",6
1251,"N-Q-R-4-5-6",-73.9684790005808,40.7622660011145,"No",6
1252,"N-Q-R-4-5-6",-73.9675540004382,40.7628350008648,"No",6
1253,"N-Q-R-4-5-6",-73.9680160000141,40.7620690007224,"No",6
1254,"E-M-6",-73.9725099997748,40.7566860011707,"No",3
1255,"E-M-6",-73.9718030005518,40.7569990007532,"No",3
1256,"E-M-6",-73.9717210003325,40.7571260004982,"No",3
1257,"E-M-6",-73.9717120002848,40.7569640010235,"No",3
1258,"E-M-6",-73.9715700003195,40.7570590008721,"No",3
